,0,1,2
1306,"على أيِّ حال علينا استغلال وقت الحجر المنزلي، وألاَّ نخرج منه دون فائدة.
حتى لو عززت عندك وعند أفراد أسرتك الانتماء… https://t.co/JVfx1dpouH",MSA,0.9612932
1307,"عاجل 🚨 

#ارسنال في بيان رسمي يعلن إصابة مدربه #ارتيتا بفيروس #كورونا https://t.co/SjMJRWPboW",MSA,0.9797022
1308,حظر التجول في الكويت وإبقاء الشوارع فاضية لمدة أسبوعين، أفضل من منازل خالية بعد أسبوعين لا سمح الله.,MSA,0.98229355
1309,"السلام عليكم ورحمة الله وبركاته رسالة إلى اهلي في الكويت ودول الخليج ومصر 
رسالة الإعلامية عائشة الرشيد 
رسالة مهمة… https://t.co/cG3HyWRgJp",MSA,0.9886855
1310,(صندوق النقد الدولي:  تعافي سريع للصين من تداعيات فيروس كورونا) وطنى - https://t.co/5Yc1E98VuR https://t.co/3nFZLSxixP,MSA,0.9742827
1311,(مستشفى سويدي يرفض علاج مغترب تركي مصاب بكورونا) -   https://t.co/JEt0V1vS2V https://t.co/Ijo5TVTRV7,MSA,0.91533744
1312,اثار الحجر المنزلي https://t.co/uhzV9xDPhA,MSA,0.96418554
1313,"RT @fbinr: خلال أيام الحظر سهرة البعض على الصور القديمة والذكريات.. في الواتس اب وبعض وسائل التواصل الاجتماعي.
هل انتهت أحاديث الناس واهتما…",MSA,0.98216486
1314,"🚨🚨#صحة
هذه نتائج تحاليل الصينيين المشبوه في حملهم للفيروس
#فيروس_كورونا    #كورونا  #coronavirus   

https://t.co/nwGxDmabSK",MSA,0.9460807
1315,"@BasmaMubarak غريب جداً موقفك أختي الكريمة أستاذة بسمة.
 المفروض كمتعلمة ومثقفة وواعية، 
  آخر من ينتقد إجراءات الح… https://t.co/VKmRAsOxX7",MSA,0.9670451
1316,يقول الفيلسوف الفرنسي إدغار موران : «العزل الصحي يمكن أن يساعدنا على تنقية أسلوب حياتنا,MSA,0.993779
1317,صورة لأزهار الكرم في جامعة ووهان في مقاطعة هوبي المركزية في الصين https://t.co/YjCr4Yfra4,MSA,0.95273775
1318,تعلمت من الحجر في زمن الكورونا..أنه كان يجب ان يكتم على أنفاسنا..حتى يستعيد كوكب الأرض أنفاسه شيئاً فشيئاً، بعدما ك… https://t.co/1lRqTjuFw5,MSA,0.9266362
1319,توقيع اتفاق المرحلة الأولى التجاري بين الصين والولايات المتحدة  #الأيام #أخبار  https://t.co/wq6N2aVwtu,MSA,0.97016495
1320,"#عاجل
#الصحة
تُعلن عن تسجيل حالة إصابة جديدة بفيروس #كورونا الجديد لأحد الركاب العابرين من حاملي الجنسية المصرية، ق… https://t.co/sKapqb91JE",MSA,0.99316627
1321,@SoudAlsubaiey بو عبدالعزيز الزميل د.عبدالله السند @drayalsanad هو المتحدث الرسمي لوزارة الصحة مع كل الاحترام للزملاء الأعزاء,MSA,0.97528875
1322,"#مصر تفحص القادمين من #الصين بعد انتشار كورونا

https://t.co/6N7Rp29ksI

#البيان_القارئ_دائما",MSA,0.96631336
1323,@carloyassen @Counselkremlin الامريكان بقيادة ترامب تسلم القيادة الدولية للصين بسبب اخطاء الادارة الامريكية الحالية… https://t.co/aKOX9zTmcN,MSA,0.9812445
1324,"أرجوكم...
ارفعوا أيديكم..دعوة.. 
لمن ييسر على طلبته ولا يضع حملًا فوق حمل.
#الحجر_المنزلي",MSA,0.97211176
1325,"عندما يُشرق نور الشمس، تهرب الوحوش الضارية وتختبئ في أوجارها.
وهكذا حينما نبتدئ بالصلاة، فهي شعاعٌ يُشرق علينا، فيس… https://t.co/tmhB8m8q8W",MSA,0.9869097
1326,الكرملين يعلق على مسألة تأثير تفشي فيروس #كورونا على أنشطة بوتين https://t.co/MxHhtQaTso,MSA,0.979658
1327,"عاجل : الولايات المتحده الامريكيه تسجل 2013 حالة وفاة وحوالي 34 الف إصابة في يوم واحد

* تجاوزت حاجز نصف مليون مصاب… https://t.co/DAbikiEqQN",MSA,0.9860729
1328,"RT @G_joiioj_505: @taatuf @MYFRND99 ٠
١/تعليق العمرة مؤقتًا للمواطنين والمقيمين في المملكة

٢/تعليق الدراسة في جميع مدارس وجامعات المملكة…",MSA,0.9799539
1329,"سوف تكون لنا جولة جديدة....
مع صنعية الشيطان الأكبر...  #هزمنا_امريكا_وسنهزم_الكورونا.",MSA,0.98664373
1330,كورونا لم يلفت نظر الدول حتى المتقدمة لهشاشة أنظمتها الصحية، ولم يفضح عحز وضعف حتى قادة أعتى الأنظمة في العالم، بل… https://t.co/xTTa2FeEr7,MSA,0.9775939
1331,وقفت هي تنتظر خروجي في حرارة الشمس المحرقة ، وعندما دق الجرس وانتهى  الامتحان خرجت لها فاحتضنتني بقوة وبشرتني بالتو… https://t.co/G5qpcgj9nF,MSA,0.9145456
1332,"15 منتج لتقوية المناعة

4-حبوب زهرة البيلسان elderberry

-يستخدم من زمن طويل لعلاج الالتهابات
-مضاد للبكتريا والفير… https://t.co/NVw14IJxUn",MSA,0.9651991
1333,#عاجل | 57 عنصرا من القوات البحرية الأميركية مصابون بـ #فيروس_كورونا,MSA,0.9773326
1334,"اغلب الدول داخلة في حرب مع الكورونا الا العراق
ففي حربين: حرب الكرونا وحرب الجهل
والثانية هي الاشد قسوة

- https://t.co/VTYyGMWWuQ",MSA,0.98340374
1335,"عاجل | #الصحة_العالمية: 23360 حالة إصابة مؤكدة بفيروس #كورونا في الصين

 ♦ 191 حالة إصابة بفيروس كورونا خارج #الصين… https://t.co/j4nlgGVe6E",MSA,0.9836997
1336,"في عهد عمر بن الخطاب
جاء وباء قاتل يسمى الطاعون
كان موجود ف الشام 
ف أشار علي. سيدنا عمر احد الصحابه بقول الله تعال… https://t.co/u8FkS4XJN8",MSA,0.9495341
1337,400 سرير مستشفى تم تحويلها إلى  مركز رياضي في الهواء الطلق في ووهان ، بدأ باستقبال المرضى الذين يعانون من أعراض فير… https://t.co/Jel6Xtnvyc,MSA,0.96595955
1338,"#MapActu
مساهمات إضافية في الصندوق الخاص بتدبير جائحة فيروس كورونا

https://t.co/bMVD1IYj7S

#كورونا #المغرب https://t.co/YNhGvdAwSm",MSA,0.9739769
1339,"لانعلم لو إن رياح اليوم سبب لنزع وباء #كورونا بأمر من الله
فالعواصف والرياح فيها خير وفيها شر ، نسأل الله خيرها ونت… https://t.co/OaaC8i1eqp",MSA,0.9753008
1340,@alosmani33 @belal511 آثار العزل وتعليق الدوام 🤣🤣🤣🤣,MSA,0.98394495
1341,«الصحة العالمية»: أوروبا أصبحت مركز جائحة «كورونا» https://t.co/5741O2KYQoالصحة-العالمية-أوروبا-أصبحت-مركز-جا/,MSA,0.9347051
1342,"#الصين تخرج عن صمتها وتعلق على لغز اختفاء زعيم #كوريا_الشمالية
https://t.co/7COAIAJSV5",MSA,0.98250014
1343,"النفط يرتفع وسط مخاوف من فيروس كورونا - https://t.co/Bbo4JjevVC

#صراحة https://t.co/tZiO3ZbdIa",MSA,0.9592503
1344,"وزير الصناعة يطلع على استعدادات مصنع الغزل والنسيج لإنتاج كمامات طبية
https://t.co/Etynvfp056
#الثورة_نت",MSA,0.9806779
1345,RT @abdo24j: بما أنه تخصصي كيمياء تطبيقية، اعتقد بأنه مادة كلورين دايوكسايد الكيميائية أنسب وصفه لعلاج فيروس كورونا المستجد، وموجودة في الط…,MSA,0.96167725
1346,بينها عربية.. 22 دولة لم يدخلها فيروس كورونا الجديد https://t.co/4wLKxVzPFR,MSA,0.9691816
1347,انظروا مدى بشاعة أمريكا وسياساتها تجاه الحرب الإقتصادية على الصين .. https://t.co/tvbwvuKGtm,MSA,0.99346405
1348,علاج فيروس الكورونا | Coronavirus https://t.co/00zlPj7yDw عبر @YouTube,MSA,0.97131246
1349,#صنعاء_نيوز #«الاحتلال الإسرائيلي» يتسبب في تفشي كورونا  https://t.co/NlTOpZRwoq,MSA,0.9767154
1350,@0Ill0 الحقيقة في ظل ازمة كورونا .. اكتشفنا اشياء و عادات كانت جدا بدائية و غير صحية .. مثل المخابز و البوفيات و ال… https://t.co/NPwt5NyN49,MSA,0.968251
1351,تم القبض على مصري يقوم بفحص كورونا ب ٢٥٠ ريال. 😶😶😶😶 https://t.co/odymzp43BF,MSA,0.9301833
1352,#كيفية_غسل_اليدين https://t.co/4whMfKCSF1,MSA,0.98611414
1353,فايروس #كورونا ازال القناع عن جميع دول العالم وأعاد ترتيب الدول العضمى وتغيرت معالم دول العالم الثالث والدول المتقد… https://t.co/mINoYzd5a1,MSA,0.90060616
1354,"شفاء أصغر مصابة بفيروس كورونا في العالم 

شفيت رضيعة في الصين بعد أن ولدت مصابة بالفيروس عندما أصبح عمرها 17 يوما،… https://t.co/Uy2Hqz7yoz",MSA,0.97768515
1355,"موظفي #WWE يستعدون للعمل عن بعد بسبب #كورونا

https://t.co/20mBT5jh9x",MSA,0.96312356
1356,"#البرلمان_الأوروبي ينقل جلسته إلى #بروكسل بسبب #كورونا 
#فيروس_كورونا
#coronavirus 
https://t.co/165gSWkKO1 https://t.co/IKPug92mGX",MSA,0.95388186
1357,قلت لكم الصين خطر فظيع https://t.co/u6qgsabtnn,MSA,0.9671866
1358,"مارس عادات النظافة الشخصيةوالوقاية أمام طفلك مثل غسل اليدين بشكل متكرر والتعقيم لجعل الأطفال يفعلون نفس الشيء.
#كورونا",MSA,0.99351716
1359,"""الصحة"": حظر التجول الجزئي أو الكلي وسيلة للحد من انتشار كورونا
#الكويت https://t.co/oSOmXrAiaN",MSA,0.9887848
1360,#عاجل | قال المتحدث باسم مجلس الوزراء المصري، إنه تقرر حظر دخول المُواطنين القطريين، والقادمين عن طريق نقاط وسيطة،… https://t.co/OUBoANZxDC,MSA,0.98601985
1361,@suwaidi_jamal يا دكتور يتكهن البعض انها حربا بيولوجية طرفاها الصين وأمريكا والعلم عند الله سرعة انتقال الفايروس وأ… https://t.co/uwbYZsqz4h,MSA,0.9602972
1362,"تعقيم كافة اقسام نادي فوربي بالتعاون مع شركة بروغارد
https://t.co/0jGfitKtE2 https://t.co/JdYJm2F0VR",MSA,0.9448991
1363,كم مبدع سيتخرج لنا من #الحجر_المنزلي ؟🤔,MSA,0.9620427
1364,"باراك اوباما عام ٢٠١٤ يتحدث عن احتمالية حدوث وباء والحرص على الاستعداد له عالمياً.

https://t.co/dASrwuv1oh",MSA,0.9925706
1365,@nadinealbdear أظهرت وثيقة اطلعت عليها رويترز اليوم الاثنين أن شركة النفط السعودية العملاقة أرامكو حددت سعر بيع خام… https://t.co/3vCEkqmX0K,MSA,0.9924677
1366,علينا ان نفخر بشعبنا ففي هذه الظروف العصيبة التي يعيشها العالم بسبب اجراءات السلامة من فايروس كورونا و حالة التقشف… https://t.co/R5PamW2HOr,MSA,0.9918719
1367,"#قطر:ارتفاع عدد الإصابات الى 3428
وحالات الشفاء الى 373
إصابات جديدة:197
حالات الشفاء الجديدة:39
#كورونا",MSA,0.98267406
1368,التوعية الدمياطي ضد الفوكِن كورونا ↗️↗️ https://t.co/N4GZySCLZN,MSA,0.96207654
1369,"تفاصيل مثيرة من بؤرة الوباء!
الخبر اليقين عما يجري في الصين!
------------------------------------------------------… https://t.co/2hMXUjwtkI",MSA,0.97473335
1370,#لنهزم_كورونا https://t.co/K8EMGwbbmt,MSA,0.9578878
1371,"من يقدم المساعدات لايران ليس حريص على الشعب الإيراني ١٠٠% وسلامتة من وباء فتاك 
ولكن حريص على بقاء نظام إرهابي بالس… https://t.co/2No8VvWXyS",MSA,0.9553195
1372,RT @24emirates24: فريدة الحوسني: نؤكد أهمية تغطية الأنف والفم، سواءً بارتداء الكمامات الطبية أو الورقية أو القماشية  أو أي غطاء أو لثام، وه…,MSA,0.91777927
1373,"ما يحدث هذه الأيام مع #ڤيروس_كورونا، يشبه ما حدث أيام وباء الإنفلونزا ""الأسبانية"" في ١٩١٨، من صدمة وخوف، وضحايا، وت… https://t.co/sZABe4qYQN",MSA,0.96539056
1374,"فيروس #كورونا: رئيس الوزراء المصري مصطفى مدبولي يعتذر لزوج طبيبة ""توفيت بالمرض"" بعدما حاول أهالي بقريتها منع دفنها https://t.co/0SSrsF6GDv",MSA,0.98880273
1375,"@faigalsheakh استمرار توافد الزوار لزياره الامام موسى الكاظم عليه السلام بطريق بغداد كوت..
وبالرغم من توجيهات المرج… https://t.co/hoJSwZab15",MSA,0.99141777
1376,"نصائح للوقاية من #فيروس_كورونا 👆👆👆
#اريزونا_لتأجير_السيارات https://t.co/LUULgZ5pQ6",MSA,0.9718518
1377,"ما هو فيروس كوفيد 19 او فيروس كورونا المستجد؟ تفاصيل أكثر في الرابط: 
https://t.co/fb3t7y8cLh",MSA,0.98019606
1378,رئيس الوزراء : اهتمام صاحب السمو ينصب على حماية الصحة العامة وعودة المواطنين من الخارج وتوفير احتياجات معيشية للجمي… https://t.co/UPLZjiSLjn,MSA,0.99127215
1379,🔴 تسجيل اول حاله لاصابه في كندا والولايات المتحدة تسجل اصابه اخرى جديده صباح هذا اليوم  #فيروس_كورونا  #فايروس… https://t.co/JVVBorlZI6,MSA,0.9487285
1380,"َيتكفّل الله بِمُدَاوَاة رُوحك دائماً ...🇰🇼

#حظر_التجول_بالكويت",MSA,0.923528
1381,فيروس كورونا.. 79 حالة مؤكدة بالمغرب - https://t.co/hUCAWC4R2U https://t.co/uAj0Rllf5k,MSA,0.96572465
1382,مثل طغاة الصين وما تطاولوا به من عبارات التكبر والطغيان كقوم عاد حين قال الله فيهم : ( فأما عاد فاستكبروا في الأرض… https://t.co/f91wZ5chFj,MSA,0.99535817
1383,"#وزاره_الصحه_تحارب_الاطباء
We need your support
Our iban 100035331478 CIBEEGEX(swift code)
special needs education… https://t.co/KdTcIriE81",MSA,0.96170783
1384,هل تقوم وزارة الصحة والخارجية بعزل المواطنين الذين رح تم اخلاهم من مدينة ووهان الصينية، وللعلم المدينة تم وضعها تحت… https://t.co/4Wm4GvP95P,MSA,0.95082736
1385,@wassilaoulmi لنجد حلا اولا لاختفاء الصحفيين و الناشطين لنا في بلداننا العربية ثم نتفرغ لندرس حالات الصين حالة حالة..,MSA,0.99568605
1386,اللهم ي سامع دعاء العبد إذا دعاك ياشافي المريض بقدرتك اللهم اشفي امي شفاء لا يغادر سقما والبسها لباس الصحه والعافيه… https://t.co/bqUZ3YBsej,MSA,0.9661271
1387,"الصحة العالمية.. تحذر من إصابات مثيرة للقلق بـ«كورونا»
#عين_ليبيا
https://t.co/jLXPiRhAvk",MSA,0.9676362
1388,"📡

بعد استمرار تفشي فايروس كورونا الجديد.. السفارة السعودية تدعو رعاياها لمغادرة الصين
https://t.co/XpcyOPYpTy",MSA,0.9913054
1389,RT @barqnewskw: عاجل | وزارة الصحة اللبنانية: تسجيل 9 إصابات جديدة بفيروس كورونا ليرتفع إجمالي الإصابات إلى 641 https://t.co/1MoBRb5th0,MSA,0.984939
1390,الدكتور أحمد المنظري، المدير الإقليمي لمنظمة الصحة العالمية لشرق المتوسط  يجيب على سؤال #لوسيل حول تطور النظام الصح… https://t.co/H9gVsztQqm,MSA,0.9828363
1391,الاقتصاد النيابية: اتفاقية الصين جبارة وعملاقة ولا مثيل لها https://t.co/1qZlgxY7MJ,MSA,0.9289004
1392,منظمة الصحة العالمية: قلقون من الفوضى التي قد يسببها انتشار كورونا  https://t.co/Y0bgC4bZmZ,MSA,0.985045
1393,#عاجل: وزارة الصحة تقرر عزل قرية «المعتمدية» التابعة لمركز كرداسة بمحافظة الجيزة، لظهور بعض الحالات المصابة بفيروس… https://t.co/f1jgYIirqy,MSA,0.99155605
1394,اللهم بارك لما في شعبان وبلغنا رمضان من غير أن نرى دمعة حبيب ولا فراق غالي ولا إستمرار وباء ، اللهم أكشف عنا البلاء… https://t.co/OFtEc1GQZJ,MSA,0.98513526
1395,"#الصين تلجأ إلى حرق جثث ضحايا كورونا قرب مكان الوفاة.

#السعودية",MSA,0.98707634
1396,"لاتحسبوه شر لكم بل هو خير لكم ... صدق الله العظيم 

#حظر_التجول_بالكويت 
#التعليم_عن_بعد #كورونا_في_الكويت",MSA,0.9634715
1397,هذا ما يجب أن يكون وزير الصحة يحذر ويعطي التوجية بالعمل بكامل التحذير . علينا العمل كشعب ومواطن يعيش في هذا البلد س… https://t.co/DHYbAcqYu7,MSA,0.96740794
1398,"#فيروس_كورونا_المستجدّ 
دعوة سمير جعجع لعزل المخيمات الفلسطينية في لبنان بسبب فايروس كورونا دعوة مرفوضة لانها غير م… https://t.co/lcaA33VFcw",MSA,0.97796977
1399,"#فرنسا :
الاعلان بان عدد الاصابات التي تم تسجيلها اليوم في فرنسا بلغ ٣٠ حالة ليرتفع المجموع الى ١٣٠ حالة اصابة بفايروس كورونا
#كورونا",MSA,0.98578215
1400,"بتوجيهات من @KingAbdullahII سيتم ارسال طائرة لإخلاء مواطنين أردنيين متواجدين في مدينة #ووهان_الصينية
@RHCJO
#الأردن",MSA,0.9640004
1401,@_iabdullatif_ @8qwxi نهاية الحجر المنزلي 😂😂😂,MSA,0.93360436
1402,"RT @YLp0ndvncYE0rF8: السعوديه حشدت الجيوش والمرتزقه والارهاب لضرب اليمن
السعوديه نشرت الكوليرا في اليمن
السعوديه القت صناديق كورونا علي شعب…",MSA,0.9674712
1403,"عاجل |

الإعلان عن تسجيل إصابتين جديدتين بفيروس كورونا شمال إيران

#إيران #كورونا #عاجل https://t.co/3ps3gcrdk9",MSA,0.9784853
1404,وزير الصحة حمد حسن اشرف اليوم على تركيب كاميرات حراريه في مطار بيروت الدولي للمشف عما اذا مان هناك مسافرون قادمون ي… https://t.co/stxhNYy01Q,MSA,0.923282
1405,RT @m27o4: اقترب هلالُ أعظمِ شهر ، اللهم أهلّه علينا بلا وباء ولا بلاء.❤️,MSA,0.9648001
1406,الصين.. كيف وقفت المرأة بالصفوف الأمامية لمحاربة كورونا؟ https://t.co/7PudH5D9dy https://t.co/LZh6oLZ9HM,MSA,0.9785752
1407,@nbenotman @EmmanuelMacron وانت وباء علي شاشات التلفاز والسوشال ميديا ، مخرجات لسانك القذرة تفسد علاقة أسرية وتبعد… https://t.co/PGulPrRAdo,MSA,0.92961484
1408,"@merBora93095056 القتلى المدان قتلهم شيعة..
فمخالف لحقوق الإنسان
أما الضحايا في #مصر في #رابعة و #النهضة #سوريا و… https://t.co/guJTxzotSp",MSA,0.985677
1409,عندما تتسوق في الأسواق الرطبة (أماكن مفتوحة تباع فيها اللحوم النيئة والحيوانات بغرض التغذية) تستطيع ان تحمى نفسك من… https://t.co/fgIeGkAHKw,MSA,0.9920896
1410,"#الصحة_العالمية تكشف مصدر فيروس غامض في #الصين
https://t.co/ywZmMO2f1D",MSA,0.9807161
1411,#عاجل |  مجلس قروي دير جرير: تعافي طفلة (3 سنوات) وطفل (13 سنة) من مصابي فيروس #كورونا في قرية دير جرير شمال شرق را… https://t.co/xsNc6QfZUP,MSA,0.9353569
1412,حان وقت الوقاية من كورونا https://t.co/iHKsye5g5J,MSA,0.98581994
1413,"محافظو شبوة ومأرب والمهرة عليكم إغلاق حدود محافظاتكم بشكل جدي وكامل مع #حضرموت قبل فوات الأوان

عندما أمر #الجبواني… https://t.co/R0g8HhCe9w",MSA,0.9793504
1414,بالفيديو ..تعرف على كيفية اكتشاف وزارة الصحة باحترافية الراكب الأجنبى الحامل لفيروس كورونا دون ظهور علامات الفيرس ع… https://t.co/EavKss91yJ,MSA,0.9495939
1415,"وزارة الصحة تبدأ بإجراءات فحص المسافرين القادمين من الصين للكشف عن فيروس ""كورونا"" المستجد
https://t.co/U8N0qqOUOZ… https://t.co/5O1Nbc8DZX",MSA,0.9891783
1416,RT @Ksh17khalids: مصادرمؤكدة من مطار عدن الدولي افادت بترحيل احدموظفي منظمة(ACF)الفرنسية في #عدن.اشتبه باصابتها #كورونا على متن طائرة خاصة…,MSA,0.96925855
1417,RT @HaidarHadi: الحمدلله تعافت احدى السيدات العراقيات المصابات بفايروس #كورونا وخروجها من مستشفى الأمير حمزة ليرتفع عدد المتعافين من ابناء…,MSA,0.97153217
1418,مجلس الوزراء يجدد التأكيد على أن استمرار مليشيا الحوثي في تصعيدها العسكري وقصف المدنيين واستهداف الاحياء السكنية با… https://t.co/qTprrbMAjm,MSA,0.9968766
1419,"يقول الإمام أحمد رحمه الله : 

بر الوالدين كفارة للكبائر.
.
الله الله في والديكم
#يزيد_الراجحي… https://t.co/HD00FfxQPj",MSA,0.9689845
1420,"RT @SaudiNews50: صحة الجوف:

لا صحة لوجود إصابات بفايروس كورونا بالمنطقة ، وتم حجر عدد من الأشخاص إحترازياً لمخالطتهم حالة مؤكدة بعرعر.

#ا…",MSA,0.97742873
1421,تغطية مصورة (6): يدًا بيد في مواجهة خطر الإصابة بفايروس #كورونا ... توزيع حقائب صحيّة في عدد من مناطق #البحرين ضمن… https://t.co/J8be2v3Jpa,MSA,0.9925804
1422,تحية اجلال لهذاالشعب البطل الذي قاوم فايروس بشار الاسد تسع سنين وهو اخطر من فايروس كورونا https://t.co/htud58RC7x,MSA,0.9618228
1423,الوقاية والعلاج من فيروس كورونا فى حديث النبى(صلى الله عليه وسلم)لو ان نهرا بباب احدكم يغتسل منه فى اليوم خمس مرات… https://t.co/vO0OWUW3xZ,MSA,0.99687374
1424,وول ستريت تواصل تسجيل مستويات قياسية مرتفعة مع تباطؤ انتشار فيروس كورونا,MSA,0.97734094
1425,أظهرت نتائج بيانات رسمية أصدرتها اللجنة الوطنية للتنمية والإصلاح تنمية ثابتة لقطاع صناعة النسيج الصيني خلال الأشهر… https://t.co/JQSAnstqC4,MSA,0.9923786
1426,اعلنت الحكومه المصريه حضر حركة المواطنين وعلى وسائل النقل العام والخاص من 7 مساء حتى 6 صباحا لمدة اسبوعين ابتداء من… https://t.co/7XSZSfQQjY,MSA,0.9910256
1427,"@BassamJaara غضب الله عليهم أن شاء الله قريب
ان شاء الله مثل ما حصل  الصين من المرض
أن شاء الله  يصيب كل مجرم أو من يشد على يد المجرم",MSA,0.9371004
1428,"السيد القائد عبدالملك بدرالدين الحوثي:
الشركات المملوكة للوبي الصهيو ني في #أمريكا التي ترى المصلحة الاقتصادية مبرر… https://t.co/Wi9N4Gjk99",MSA,0.98689866
1429,"@perry_Basiouny كل عام وحضرتك بخير
كل عام وانتم في رضا الرحمن ودوام الصحة والعافية والتوفيق",MSA,0.97346795
1430,كارثه فقط هذا وباء أخطر من كورونا وطفل مدلل لاسياده لكن سيظل في النهايه ورقه يأتي وقت وينتهي صلاحيتها ويرمى في مزبل… https://t.co/EEVpUru0Fi,MSA,0.9710841
1431,"بلغ عدد الوفيات بفيروس #كورونا (كوفيد 19) حول العالم إلى 22,342 وفاة https://t.co/kHhcu9ePiy",MSA,0.9915776
1432,"إجراءات احترازية جديدة في #قطر للحد من انتشار فيروس #كورونا

الرابط البديل: https://t.co/FcSz0IEbBo… https://t.co/ecnKIaTqHL",MSA,0.9918824
1433,في الجزائر ، لا أذكر قضية تجعلنا ننحني خشوعا مثل القضية الفلسطينية .. مع القضية ومع فلسطين مظلومة ومنتصرة على الظال… https://t.co/iIky8wEGxu,MSA,0.97531146
1434,الاعلام الفرنسي عاجزعن نقل عجز سلطات بلاده على استيعاب عدد المرضى ونقلهم الى دول الجوار كالمانيا ..ويتدخل في الشان… https://t.co/mkRHllXL8b,MSA,0.9431907
1435,#فيروس_كورونا https://t.co/jARiYdM2Ak,MSA,0.96725464
1436,"RT @AlRiyadh: الكويت: تسجيل 55 إصابة جديدة بفيروس #كورونا

https://t.co/dYmL9i8xx2 https://t.co/l0gC5lwobn",MSA,0.9868259
1437,"هل صحيح
العائلة التي لم تُهلك إسمها عائلة (الباب طين) في الكويت لأنهم حين سمعوا بتفشي وباء الطاعون عام1831 أزالوا ا… https://t.co/hROMVaMsrx",MSA,0.9258766
1438,"RT @alsahatnews: صحيفة الساحات العربية في جولة ميدانية مع رجال وزارة الحرس الوطني
@sanggovsa
#وزارة_الحرس_الوطني
#جدة
#جدة_التاريخية
#جده_غ…",MSA,0.9724363
1439,أخبار كورونا العالمية ليست كلها سيئة هنالك أخبار ايجابية وتفاؤل لكن للاسف هناك الكثير من الناس لا ينشر الا اخبار ال… https://t.co/Pz4tcFgz1c,MSA,0.97403866
1440,"#اسقاط_القروض_لليوم_463 أسطورة 
رجل حكيم 👇
علينا كشعب مواجهة وباء كورنا بالإيمان بالله والدعاء له والتمسك بتعليمات… https://t.co/CXpTh5VUbR",MSA,0.9562093
1441,#فعاليات_الحجر_المنزلي https://t.co/p9TdwzxfV9,MSA,0.9598052
1442,عملية تعقيم شوارع المنطقة الصناعية في قطر. https://t.co/WE7rnZNGwL,MSA,0.94776917
1443,"#السعودية 
#كورونا 
#وزارة_الصحة 
#كوفيد_19 
#السعوديه_نموذج_عالمي https://t.co/TOA9wiDZrr",MSA,0.9253102
1444,الفنان الفلسطيني احمد الايوبي يشغل أولاده اثناء الحجر المنزلي بسبب كورونا، بعزف مختلف المقطوعات https://t.co/Y2yDbvsylu,MSA,0.92910373
1445,"#كورونا 
اللهم ازل الغمة عن هذه الامة وبلغنا رمضان لا فاقدين ولا مفقودين https://t.co/yMrerQqblG",MSA,0.9749448
1446,أعلنت وزارة الخارجية التركية وفاة خمسين من مواطنيها في ثماني دول أجنبية، بسبب وباء كورونا العالمي.,MSA,0.98771393
1447,ارجوا تعقيم الجوامع مرة في الاسبوع لصلاة الجمعة https://t.co/LWk582kw0q,MSA,0.9828939
1448,@Modytare2 أساسيات كورونا معروفة,MSA,0.9516092
1449,"فيروس كورونا: ما هو التباعد الاجتماعي والعزلة الذاتية؟

https://t.co/Fh0yL6U7H5

#كورونا
#coronavirus 
#COVIDー19 https://t.co/Hb6El5x36Y",MSA,0.98012346
1450,@2019wwwww @2020w_w @2019wwww @Wal1988Www @asd_alfreedi @asaas_assas #لا_تفشي_الأسرار https://t.co/2CB5NR7Zey,MSA,0.94001824
1451,تسجيل أول حالة وفاة في طهران قد تكون مرتبطة بـ”كورونا” https://t.co/jO5RxQCAmS https://t.co/A5LgO1Q6Ub,MSA,0.988159
1452,"أقصى ما يطلب منك:  #اجلس_في_بيتك 
نحن في مرحلة حساسة جدا والالتزام بالجلوس بالبيت وعدم الاختلاط بالآخرين سيساعد بعد… https://t.co/4elzTv3tk4",MSA,0.9605534
1453,@makkahregion سمعا وطاعة لولاة الامر وهذا حفاظا على حياة المواطنين والمقيمين الله يحفظ اللمملكة بحرميها واهلها من اي وباء يارب,MSA,0.901904
1454,بواقعية ومسئولية مع المرض له ضرر صحي بشكل كبير ولكن الأخطر انه يؤدي لانهيار المؤسسات الصحية وكذلك الاقتصادية فنحن ا… https://t.co/HqNmBRVtoQ,MSA,0.9865827
1455,جاء في الخبر أنه في الزمان القديم جاء زمان طويل انقطع فيه الموت عن الناس حتى ظن الناس أنهم خلّدوا  ؛ السؤال الذي في… https://t.co/oyYPrcGtn0,MSA,0.98808074
1456,"#العراق_ليس_ساحه_حرب
العراق لن يستقر إلا بحكومة مستقلة عن التدخلات الخارجية و بطرد جميع القواعد العسكرية 
و بسحب جم… https://t.co/XzpKqmBwNU",MSA,0.9790355
1457,"RT @FreudKsa: وزير الصحة التركي : 
عدد الإصابات بمرض فيروس #كورونا الجديد (كوفيد- 19) قفز إلى 61049 حالة، إثر إضافة 4093 حالة إصابة جديدة خ…",MSA,0.96211594
1458,"#الحكومة_السورية تعلن تعليق الدراسة لمواجهة كورونا | أريبيان بزنس 
أعلنت الحكومة السورية، يوم الجمعة، اتخاذها سلسلة… https://t.co/7d1zVqXaNz",MSA,0.9652825
1459,@2019_abohamad بدأت الصين اليوم الجمعة ببناء مستشفى مخصص لاستقبال ألف مصاب بفيروس كورونا المستجد في غضون عشرة أيام.… https://t.co/krGStwuJNG,MSA,0.9906561
